book,author,rating_count,page_count,genre,is_volume,author_work_count,author_sex,author_avg_rating,author_rating_count,book_size
alienated,melissa landers,21916,344,young adult,yes,9,female,3.89,48811,average
your husband my man,k.c. blaze,1056,100,suspense,no,26,female,4.39,2720,light
platinum dust (part one),k.c. blaze,68,150,urban,no,26,female,4.39,2720,light
the demonologist,andrew pyper,8379,285,horror,no,36,male,3.39,18489,average
lost girls,andrew pyper,1433,454,mystery,no,36,male,3.39,18489,average
devil take the blue-tail fly,john franklin bardin,182,192,mystery,no,10,male,3.7,955,average
i hotel,karen tei yamashita,507,613,fiction,no,19,female,3.68,4210,bulky
through the arc of the rain forest,karen tei yamashita,835,212,fiction,no,19,female,3.68,4210,average
tropic of orange,karen tei yamashita,1933,268,fiction,no,19,female,3.68,4210,average
doctor who: the feast of the drowned,stephen cole,3002,256,media tie in-doctor who,yes,212,male,3.71,22274,average
wounded,stephen cole,1657,272,young adult,yes,212,male,3.71,22274,average
prey,stephen cole,934,272,young adult,yes,212,male,3.71,22274,average
resurrection,stephen cole,853,272,young adult,yes,212,male,3.71,22274,average
thieves like us,stephen cole,976,368,young adult,yes,212,male,3.71,22274,average
doctor who: vanishing point,stephen cole,131,288,media tie in-doctor who,yes,212,male,3.71,22274,average
facebook phantom,suzanne sangi,110,232,horror,no,1,female,3.48,109,average
mist of midnight,sandra byrd,1538,374,historical-historical fiction,yes,72,female,3.97,16135,average
personal assets,kelsey browning,222,230,romance-contemporary romance,yes,29,female,4.15,7568,average
ship of dolls,shirley parenteau,362,272,historical-historical fiction,yes,29,female,3.69,2608,average
succulent wild woman,s.a.r.k.,10034,184,self help,no,26,female,4.12,26701,average
arclight,josin l. mcquein,4176,403,young adult,yes,8,female,3.6,7421,average
premeditated,josin l. mcquein,2180,336,young adult,no,8,female,3.6,7421,average
pugwash and the sea monster: a pirate story,john ryan,12,32,childrens,yes,117,male,3.68,436,light
the panopticon,jenni fagan,4672,336,fiction,no,19,female,3.62,6849,average
mind of the raven: investigations and adventures with wolf-birds,bernd heinrich,2951,380,nonfiction,no,46,male,4.01,16148,average
the snoring bird: my family's journey through a century of biology,bernd heinrich,524,480,environment-nature,no,46,male,4.01,16148,average
essential deren: collected writings on film,maya deren,96,260,culture-film,no,12,female,4.36,699,average
divine horsemen: the living gods of haiti,maya deren,559,366,religion,no,12,female,4.36,699,average
dream more,dolly parton,1940,128,nonfiction,no,54,female,4.06,6330,light
cita humanisme islam. panorama kebangkitan intelektual dan budaya islam dan pengaruhnya terhadap renaisans barat,george makdisi,23,600,religion-islam,no,21,male,3.95,174,bulky
mortal danger,eileen wilks,6047,393,fantasy-urban fantasy,yes,85,female,4.04,114547,average
mortal ties,eileen wilks,3352,386,fantasy-urban fantasy,yes,85,female,4.04,114547,average
blood lines,eileen wilks,5881,338,fantasy-urban fantasy,yes,85,female,4.04,114547,average
night season,eileen wilks,5071,343,fantasy-urban fantasy,yes,85,female,4.04,114547,average
death magic,eileen wilks,3886,377,fantasy-urban fantasy,yes,85,female,4.04,114547,average
mortal sins,eileen wilks,4872,334,fantasy-urban fantasy,yes,85,female,4.04,114547,average
out of the blackness,carter quinn,1335,345,romance-m m romance,yes,12,male,4.04,3077,average
the taxidermist's daughter,kate mosse,9187,409,historical-historical fiction,no,39,female,3.66,105176,average
the mistletoe bride & other haunting tales,kate mosse,2103,304,short stories,no,39,female,3.66,105176,average
labyrinth,kate mosse,46550,515,historical-historical fiction,yes,39,female,3.66,105176,average
sepulchre,kate mosse,18435,560,historical-historical fiction,yes,39,female,3.66,105176,bulky
don't try this at home: a year in the life of dave navarro,dave navarro,1014,272,music,no,9,male,3.67,14747,average
"truly, madly, deadly",hannah jayne,4249,262,young adult,no,18,female,3.6,19506,average
une brã¨ve histoire de l'avenir,jacques attali,486,422,nonfiction,no,122,male,3.79,2804,average
ø£ø®ùùø© ø§ùùùø¸ø§ùùù,jacques attali,386,338,historical-historical fiction,no,122,male,3.79,2804,average
noise: the political economy of music,jacques attali,772,196,music,no,122,male,3.79,2804,average
omega minor,paul verhaeghen,460,691,fiction,no,9,male,3.87,487,bulky
boaz brown,michelle stimpson,1179,353,christian fiction,yes,78,female,4.35,8127,average
"romance of the three kingdoms, vol. 1 (chapter 1-30)",luo guanzhong,7,582,fiction,no,193,male,4.31,9440,bulky
three kingdoms,luo guanzhong,3719,2339,classics,yes,193,male,4.31,9440,bulky
"romance of the three kingdoms, vol. 1 of 2",luo guanzhong,1659,690,classics,yes,193,male,4.31,9440,bulky
"romance of the three kingdoms, vol. 2 of 2",luo guanzhong,925,680,fiction,yes,193,male,4.31,9440,bulky
adi parva - churning of the ocean,amruta patil,384,276,sequential art-graphic novels,no,10,female,3.89,1620,average
kari,amruta patil,708,120,sequential art-graphic novels,no,10,female,3.89,1620,light
herr lehmann,sven regener,4747,286,fiction,yes,14,male,3.88,8271,average
the world according to clarkson,jeremy clarkson,5412,327,nonfiction,yes,46,male,3.77,22251,average
yellowstone heart song,peggy l. henderson,3004,262,science fiction-time travel,yes,59,female,4.26,15092,average
children of dust: a memoir of pakistan,ali eteraz,743,352,nonfiction,no,3,male,3.52,892,average
the horse healer,gonzalo giner,1135,564,historical-historical fiction,no,10,male,3.96,2003,bulky
"a good man: rediscovering my father, sargent shriver",mark shriver,488,288,biography,no,5,male,3.98,761,average
"streams to the river, river to the sea",scott o'dell,1545,176,historical-historical fiction,no,42,male,3.81,306407,average
alexandra,scott o'dell,121,128,young adult,no,42,male,3.81,306407,light
the black pearl,scott o'dell,5812,112,fiction,no,42,male,3.81,306407,light
sing down the moon,scott o'dell,7110,124,historical-historical fiction,no,42,male,3.81,306407,light
island of the blue dolphins,scott o'dell,282150,194,young adult,yes,42,male,3.81,306407,average
the witch of salt and storm,kendall kulper,3174,384,fantasy,yes,6,female,3.54,3474,average
the accidental werewolf,dakota cassidy,8216,326,fantasy-paranormal,yes,119,female,3.95,60857,average
accidentally dead,dakota cassidy,5540,340,fantasy-paranormal,yes,119,female,3.95,60857,average
the accidental genie,dakota cassidy,1751,339,fantasy-paranormal,yes,119,female,3.95,60857,average
à¦à¦¬à§à¦¦à§à¦° à¦à§à¦¯à¦¾à¦¡à¦­à§à¦à§à¦à¦¾à¦°,shahriar kabir,97,64,adventure,no,46,male,3.81,2372,light
à¦¨à¦¿à¦à§à¦²à¦¾à¦¸ à¦°à§à¦à¦¾à¦°à¦¿à¦à¦° à¦à§à¦²à§à¦°à¦¾,shahriar kabir,138,112,adventure,no,46,male,3.81,2372,light
à¦¨à§à¦²à¦¿à§à¦¾à¦à§à¦¿à¦° à¦¸à§à¦¨à¦¾à¦° à¦ªà¦¾à¦¹à¦¾à§,shahriar kabir,368,80,adventure,yes,46,male,3.81,2372,light
le sculpteur,scott mccloud,14863,485,sequential art-graphic novels,no,55,male,3.99,137700,average
"making comics: storytelling secrets of comics, manga and graphic novels",scott mccloud,7826,264,sequential art-comics,yes,55,male,3.99,137700,average
zot!: the complete black-and-white collection: 1987-1991,scott mccloud,1415,575,sequential art-comics,yes,55,male,3.99,137700,bulky
understanding comics: the invisible art,scott mccloud,103283,215,sequential art-comics,yes,55,male,3.99,137700,average
o homem que mordeu o cã£o,nuno markl,549,160,humor,yes,30,male,3.55,1955,average
caderneta de cromos,nuno markl,295,224,humor,no,30,male,3.55,1955,average
hã¡ vida em markl,nuno markl,32,148,humor,no,30,male,3.55,1955,light
judge dredd: america,john wagner,631,144,sequential art-comics,no,636,male,3.93,32035,light
our moon has blood clots: the exodus of the kashmiri pandits,rahul pandita,4916,257,nonfiction,no,6,male,4.08,6632,average
dead sea,tim curran,1130,328,horror,no,70,male,3.75,9821,average
the first american: the life and times of benjamin franklin,h.w. brands,17897,765,biography,no,88,male,4.04,56673,bulky
shelter you,alice tribue,1873,274,new adult,no,16,female,3.94,9126,average
control,cordelia kingsbridge,1026,502,romance-m m romance,no,26,female,4.21,16787,average
vyrad,ulrike schweikert,250,575,fantasy,yes,41,female,3.88,3346,bulky
à¦à¦¾à¦²à§ à¦¬à¦°à¦«,mahmudul haque,346,130,fiction,no,14,male,4.05,989,light
dark companion,marta acosta,3919,368,young adult,no,13,female,3.66,10813,average
happy hour at casa dracula,marta acosta,2469,314,paranormal-vampires,yes,13,female,3.66,10813,average
neverland,shari arnold,250,358,fantasy,no,3,female,3.92,541,average
"the earl and the fairy, volume 01",mizue tani,5942,182,sequential art-manga,yes,49,female,4.16,12338,average
all our names,dinaw mengestu,4365,272,fiction,no,16,male,3.58,13947,average
the forgetting,nicole maggi,645,352,mystery,no,5,female,3.92,1791,average
winter falls,nicole maggi,668,348,young adult,yes,5,female,3.92,1791,average
in the mouth of the wolf,nicole maggi,86,275,young adult,yes,5,female,3.92,1791,average
the blue woods,nicole maggi,60,300,fantasy,yes,5,female,3.92,1791,average
the amazing interlude,mary roberts rinehart,399,232,fiction,no,311,female,3.69,17588,average
molly's lips: club mephisto retold,annabel joseph,1757,122,erotica-bdsm,yes,56,female,3.87,44557,light
disciplining the duchess,annabel joseph,1258,242,erotica-bdsm,no,56,female,3.87,44557,average
il tempo che vorrei,fabio volo,1907,235,european literature-italian literature,no,19,male,3.24,13554,average
te retrouver,fabio volo,706,363,fiction,no,19,male,3.24,13554,average
rattlesnake,kim fielding,2320,240,romance-m m romance,no,101,female,3.91,31810,average
the line,j.d. horn,18528,298,fantasy,yes,21,male,3.86,43310,average
the source,j.d. horn,10634,352,fantasy,yes,21,male,3.86,43310,average
the void,j.d. horn,7450,322,fantasy,yes,21,male,3.86,43310,average
the long goodbye,meghan o'rourke,3118,306,autobiography-memoir,no,9,female,3.92,3615,average
la hija del canã­bal,rosa montero,1472,429,cultural-spain,no,70,female,3.85,21787,average
tears in rain,rosa montero,2479,431,science fiction,yes,70,female,3.85,21787,average
historia del rey transparente,rosa montero,1582,592,historical-historical fiction,no,70,female,3.85,21787,bulky
instruã§ãµes para salvar o mundo,rosa montero,702,285,fiction,no,70,female,3.85,21787,average
my first coup d'etat: and other true stories from the lost decades of africa,john dramani mahama,344,320,cultural-africa,no,1,male,3.76,340,average
henna house,nomi eve,3543,320,historical-historical fiction,no,4,female,3.87,4105,average
trojan gold,elizabeth peters,3999,368,mystery,yes,84,female,4.06,311704,average
night train to memphis,elizabeth peters,4389,368,mystery,yes,84,female,4.06,311704,average
street of the five moons,elizabeth peters,4210,376,mystery,yes,84,female,4.06,311704,average
borrower of the night,elizabeth peters,5907,310,mystery,yes,84,female,4.06,311704,average
crocodile on the sandbank,elizabeth peters,59903,262,mystery,yes,84,female,4.06,311704,average
happiness in hard times,andrew matthews,318,160,self help,no,14,male,4.22,8090,average
happiness in hard times,andrew matthews,318,160,self help,no,103,male,3.8,4603,average
being happy!,andrew matthews,3092,132,self help,yes,14,male,4.22,8090,light
being happy!,andrew matthews,3092,132,self help,yes,103,male,3.8,4603,light
äitas burtnä«ca,anna sakse,35,112,childrens,no,13,female,4.11,720,light
the last rhinos: my battle to save one of the world's greatest creatures,lawrence anthony,2281,327,animals,no,12,male,4.44,21772,average
babylon's ark: the incredible wartime rescue of the baghdad zoo,lawrence anthony,3005,256,nonfiction,no,12,male,4.44,21772,average
the elephant whisperer,lawrence anthony,16742,368,nonfiction,yes,12,male,4.44,21772,average
after twenty years,o. henry,591,20,short stories,no,1192,male,4.08,142954,light
100 selected stories,o. henry,508,768,fiction,no,1192,male,4.08,142954,bulky
the best of o. henry,o. henry,698,636,short stories,no,1192,male,4.08,142954,bulky
the gift of the magi,o. henry,81260,32,classics,no,1192,male,4.08,142954,light
the ransom of red chief,o. henry,5672,32,classics,no,1192,male,4.08,142954,light
the last leaf,o. henry,4388,35,short stories,no,1192,male,4.08,142954,light
my place,sally morgan,4946,358,nonfiction,no,174,female,3.9,6036,average
spirit animals: the book of shane #1,nick eliopulos,1055,41,fantasy,yes,38,male,4.18,7059,light
special friendships,roger peyrefitte,194,256,cultural-france,no,56,male,3.87,400,average
los dioses mienten,kaori ozaki,2493,216,sequential art-manga,no,21,female,4.23,8415,average
the princess in the opal mask,jenny lundquist,1143,352,fantasy,yes,7,female,4.03,3427,average
plastic polly,jenny lundquist,170,240,childrens-middle grade,no,7,female,4.03,3427,average
seeing cinderella,jenny lundquist,1345,240,fantasy,no,7,female,4.03,3427,average
a faraway island,annika thor,2198,249,historical-historical fiction,yes,24,female,3.87,5401,average
the urban bestiary: encountering the everyday wild,lyanda lynn haupt,467,352,nonfiction,no,6,female,3.89,4080,average
crow planet: essential wisdom from the urban wilderness,lyanda lynn haupt,1622,229,nonfiction,no,6,female,3.89,4080,average
natasha: the biography of natalie wood,suzanne finstad,2126,544,biography,no,9,female,3.87,2794,bulky
silent city,alex segura,502,304,mystery,yes,54,male,3.87,2370,average
pies and prejudice,ellery adams,3848,291,mystery,yes,48,female,3.94,64649,average
shark life: true stories about sharks & the sea,peter benchley,659,193,nonfiction,no,38,male,3.93,153608,average
jaws,peter benchley,131870,320,horror,yes,38,male,3.93,153608,average
secreto bien guardado,viviana rivero,466,400,romance,no,13,female,4.05,2598,average
v.m. 18,isabella santacroce,167,491,fiction,no,16,male,3.11,1864,average
lulã¹ delacroix,isabella santacroce,104,400,fiction,no,16,male,3.11,1864,average
the devil's detective,simon kurt unsworth,1726,304,horror,yes,69,male,3.95,8197,average
beside myself,ann morgan,5369,315,fiction,no,2,female,3.59,5193,average
whisper beach,shelley noble,4200,416,fiction,yes,23,female,3.75,15039,average
the gracekeepers,kirsty logan,6172,304,fantasy,yes,60,female,3.71,10991,average
la leyenda del ladrã³n,juan gomez-jurado,1577,664,historical-historical fiction,no,31,male,3.97,30359,bulky
cicatriz,juan gomez-jurado,3959,576,thriller,no,31,male,3.97,30359,bulky
